kda,win
1.42857,0
5.75,1
2.4,1
2.22222,0
22,1
0.714286,0
12,1
1.08333,0
4.5,0
2.66667,1
1,1
3.14286,0
0.6,0
6,1
3.14286,1
0.833333,0
4.75,1
3.4,0
0.9,0
11.5,1
1.5,0
5.5,1
8,1
1,0
1.6,0
3.33333,1
0.375,0
4,1
1.5,0
6.66667,1
2,1
2.33333,0
3.66667,1
0.181818,0
10.5,1
4,0
3.85714,1
2.5,0
1.33333,0
6.25,1
2,0
1.66667,1
6,1
1.71429,0
5,0
1.75,1
7.25,0
1.4,1
9,0
2.5,1
2,1
4.5,0
1.18182,0
5.16667,1
1.625,0
5.4,1
2.25,0
3.85714,1
1.28571,0
3.6,1
26,1
1.5,0
4.5,1
1.25,0
2.8,0
3,1
4.8,1
1,0
0.5,0
4.8,1
1.4,0
12,1
2.22222,0
2.875,1
2.5,0
5.33333,1
7,1
1,0
2.66667,1
1.75,0
0.8,0
3.75,1
12,1
0.666667,0
4,1
1,0
2.75,1
0,0
2.6,1
3.85714,0
10,0
1.875,1
1.66667,1
0.875,0
15,1
0.75,0
10,1
0.555556,0
0.714286,0
24,1
3.85714,1
2.66667,0
1.83333,1
2.6,0
14,1
0.714286,0
2.44444,0
12.5,1
1,0
5.66667,1
5,1
1.4,0
1.66667,0
2.8,1
3.8,1
0.75,0
1.75,1
4,0
2.44444,1
1.23077,0
3.75,1
2,0
2.2,0
4.25,1
2.5,0
3.5,1
1.33333,0
4.5,1
7.5,1
1,0
1.66667,0
3.25,1
11,1
0.7,0
3.16667,0
2.5,1
9.66667,1
1.75,0
1.25,0
8,1
3.5,0
1.66667,1
1.25,0
2.5,1
1.5,1
3,0
8,1
1.5,0
3.85714,1
1.63636,0
9,1
1.5,0
8,1
0.777778,0
12,1
0.4,0
1.71429,0
2.16667,1
4.5,1
0.4,0
3.14286,1
2,0
1.16667,0
8.5,1
22,1
1.28571,0
3.5,1
0.444444,0
1.33333,0
0.875,1
1.66667,1
1.11111,0
1,1
1.6,0
10,1
0.777778,0
10,1
0,0
1.6,0
3.33333,1
1,0
9,1
2.375,1
2.4,0
2.5,1
3.6,0
1.22222,0
3.8,1
7.5,1
0.75,0
24,1
2,0
1.5,0
12,1
5.33333,1
2,0
23,1
1,0
1.57143,0
5.75,1
2.25,0
3.25,1
11,1
1.28571,0
2.3,0
3.5,1
2.2,1
1,0
0.666667,0
3,1
5,1
2,0
3.57143,1
2,0
1.55556,0
2.33333,1
1.44444,0
2.8,1
1.16667,0
5.33333,1
1.5,1
0.6,0
2,1
1.2,0
4.25,1
1.625,0
1.375,0
7,1
1.42857,0
5.16667,1
2.75,1
1.63636,0
8,1
0.875,0
0.4,0
4,1
2,0
8.25,1
1.27273,0
3.57143,1
1.66667,0
12.5,1
8.5,0
2.71429,1
5.25,1
2.8,0
3.16667,1
1.77778,0
13,1
2.25,0
1.7,0
4.25,1
5,0
1.75,1
6.25,1
2.22222,0
2.66667,0
1.42857,1
1.83333,1
1.55556,0
0.25,0
12,1
2.2,1
3.33333,0
0.555556,0
3.125,1
13,1
0.222222,0
1.14286,0
4.4,1
0.428571,0
16,1
0.125,0
20,1
0.5,0
8,1
4,1
5.5,0
0.25,0
4,1
0.857143,0
10,1
2.6,1
1,0
0.75,0
3,1
2.375,1
1.66667,0
1.08333,0
3.14286,1
0.7,0
6.75,1
11,1
0.5,0
3.625,1
2,0
3.4,0
3.66667,1
0.7,0
5.33333,1
1.33333,0
9,1
1.83333,0
4,1
2.25,0
3.5,1
0.666667,0
4.5,1
5.4,1
0.75,0
4.25,1
1,0
1.125,0
4.25,1
16,1
1.6,0
3,1
2.375,0
3,0
12,1
2,1
0.555556,0
2.28571,1
3.4,0
5.75,1
2,0
2.25,1
1.08333,0
4.6,1
2.66667,0
3,0
1.72727,1
0.5,0
4.5,1
2.4,0
10.5,1
0.285714,0
15,1
2.5,1
2.66667,0
1,0
5,1
0.444444,0
11.3333,1
2.33333,1
3,0
7.25,1
1.75,0
4.5,1
2.1,0
6,1
0.75,0
15,1
0.8,0
2.88889,1
2.5,0
11,1
1.6,0
0.666667,0
11,1
4.71429,1
1.38462,0
4,1
0.916667,0
3.25,1
0.777778,0
3.6,0
3,1
2.66667,0
17,1
8,1
1.25,0
0.75,0
13,1
1.375,0
10.3333,1
1.14286,0
6.33333,1
1.5,0
11,1
20,1
2,0
2.66667,0
1.7,1
1,0
2.28571,1
2.33333,0
2.33333,1
0.666667,0
5,1
2,0
2.5,1
2.11111,0
4.28571,1
3,1
0.7,0
3,0
3.28571,1
4,0
6.5,1
11,1
1.25,0
3,1
0.8,0
7,1
1,0
13.5,1
1.8,0
3,0
2.66667,1
0.875,0
4,1
6.66667,1
1.14286,0
4.75,1
1.2,0
2.25,0
6.5,1
0.5,0
2,1
7,1
1.72727,0
7.66667,1
1.55556,0
8,1
0.6,0
2.42857,1
2,0
0.666667,0
11,1
8,1
1,0
1.2,0
4.5,1
1.71429,0
4,1
4.25,1
1,0
2,1
4,0
13.5,1
1.44444,0
3.25,1
2.625,0
2.125,0
3.2,1
3.66667,0
1.54545,1
4.8,0
1.42857,1
3.83333,1
4.4,0
4.75,1
0.666667,0
4,1
0.4,0
1,0
8,1
2,0
6,1
3.8,0
1.5,1
2.16667,0
2.71429,1
8.5,1
1.5,0
1.5,1
1.6,0
11,1
0.8,0
2.6,1
0.555556,0
0.666667,0
12,1
4,1
1.125,0
1,0
5,1
1.57143,0
4.66667,1
2.57143,1
1.66667,0
4.2,1
2,0
2.4,0
1.83333,1
2.42857,0
7.33333,1
0.875,0
4.2,1
1.25,0
8,1
2.5,1
2.16667,0
3.5,0
3.66667,1
1.8,1
1.18182,0
1,0
3.66667,1
1.25,0
7.66667,1
1.71429,0
8.75,1
1.18182,0
1.54545,1
1.4,0
12,1
0.571429,0
9,1
3,1
2.14286,0
2.6,0
4.2,1
25,1
0.461538,0
2.3,0
4.2,1
2.4,1
0.333333,0
3.75,1
1.71429,0
2.11111,0
3.125,1
4,1
1.25,0
1.55556,0
4.6,1
6,1
0.333333,0
1.5,0
6,1
16,1
2.2,0
1.3,1
2.28571,0
11,1
2,0
9,1
0.666667,0
3,0
9,1
5.25,1
2.22222,0
1.3,0
3,1
1.875,0
4.25,1
0.777778,0
11.5,1
3.66667,1
5,0
1.83333,0
6.66667,1
1,0
4,1
0.5,0
20,1
7.33333,1
1.14286,0
14,1
0.8,0
1.22222,0
3.8,1
9,1
0.4,0
6,1
2.375,0
8,1
1.16667,0
8,1
0.6,0
1,0
17,1
9.5,1
0.916667,0
2,1
1,0
10,1
0.6,0
2.125,1
1.6,0
1.16667,0
10,1
11,1
1.16667,0
0.5,0
11,1
1.16667,0
3.5,1
20,1
1.125,0
4,1
1,0
1.33333,0
3.83333,1
1.07143,0
3.625,1
3.4,0
2.33333,1
7,0
4,1
0.833333,0
2.4,1
2.28571,1
1.8,0
1.2,0
7,1
4.5,0
2.75,1
9,1
1,0
8.66667,1
0.9,0
1.5,0
15.5,1
2.66667,0
7.5,1
5.2,1
1.33333,0
1.66667,1
1.55556,0
1.125,0
2.69231,1
6,1
0.7,0
1.54545,0
14.5,1
0.733333,0
6,1
1,0
3,1
12,1
0.857143,0
2,0
4.25,1
7,1
1,0
4.83333,1
2.75,0
4.66667,1
3.66667,0
0.6,0
11,1
1.7,0
6.25,1
0.846154,0
2.875,1
4.57143,0
2.33333,1
1.83333,0
2,1
1,1
3.6,0
2,0
1.16667,1
2.33333,0
1.4,1
1.75,0
14,1
16,1
1,0
1.4,0
1.8,1
4.5,0
1.75,1
3.33333,1
2.16667,0
1.5,0
5.66667,1
10,1
1,0
3.2,1
1.5,0
0.875,0
20,1
6.25,1
2.125,0
8.66667,1
1.875,0
0.222222,0
7.33333,1
1.625,1
3.2,0
12,1
0.166667,0
0.857143,0
12.5,1
2,1
1.83333,0
1.71429,0
5.25,1
2.5,1
1.5,0
2.22222,1
1.1,0
2.58333,1
4.22222,0
1.66667,1
2,0
1,0
9.5,1
5.4,1
1.75,0
7.5,1
0.666667,0
6.5,1
0.857143,0
2.66667,0
6.66667,1
20,1
0.857143,0
2.16667,0
5.75,1
8.66667,1
1.22222,0
1.2,1
2.7,0
3.33333,0
0.636364,1
1.77778,0
7.5,1
3.14286,1
2.1,0
0.75,0
6,1
0.25,0
2,1
18,1
0.666667,0
6,1
1.8,0
13,1
1.25,0
0.818182,0
10.3333,1
5.4,1
2.33333,0
4,1
1.16667,0
3.33333,1
1.16667,0
1.5,1
1.83333,0
0.833333,0
3.14286,1
6,1
1.42857,0
3.57143,1
2.3,0
1.66667,1
5.5,0
3.125,1
2.75,0
5.33333,1
1.125,0
10,1
0.666667,0
10.6667,1
1.66667,0
3.11111,1
4.4,0
2.5,0
7.33333,1
0.857143,0
1.16667,1
2.28571,1
2.15385,0
1.9,0
4.5,1
2.16667,0
2.5,1
3.25,1
1.66667,0
2.4,0
5,1
1.83333,0
2.33333,1
3.5,1
1.75,0
0.454545,0
5.2,1
9,1
1.6,0
2.5,0
1.875,1
5.33333,0
3.75,1
5,0
2.25,1
3.66667,0
3.25,1
3,1
1.85714,0
2.25,1
2,0
1.2,0
6,1
1.5,0
12.6667,1
16,1
1,0
4.125,1
2,0
2.3,0
3.28571,1
0.571429,0
6.33333,1
2.9,0
4.22222,1
0.571429,0
10,1
15,1
0.333333,0
1.25,0
7,1
1.6,0
3.33333,1
5,1
1,0
5,1
0.666667,0
1.625,0
5.5,1
6,1
0.875,0
1.33333,0
21,1
2.44444,0
7,1
6,1
1.66667,0
9.5,1
1.5,0
5,1
0.615385,0
15,1
1.57143,0
0.666667,0
9,1
5.75,1
1.875,0
21,1
0.8,0
3.66667,1
1.33333,0
4.14286,0
3.14286,1
8.66667,1
1.36364,0
7.66667,1
1.5,0
3.5,1
2.16667,0
1.8,0
4.66667,1
1.42857,0
7.5,1
10.5,1
1.2,0
1.57143,0
7.5,1
10,1
0.25,0
1.42857,1
2,0
6.5,0
4,1
2.66667,1
1.2,0
4,1
1.41667,0
19,1
1.33333,0
1.875,1
5.66667,0
1.8,0
1.85714,1
3.4,1
1.11111,0
2,0
12,1
5.5,1
2,0
1.3,0
1.875,1
1.08333,1
3.28571,0
2.55556,0
4,1
8.33333,0
0.909091,1
4.75,1
1,0
7,0
2.33333,1
0.5,0
7,1
13.5,1
1.4,0
2.72727,0
4.28571,1
1.66667,0
1.875,1
2.57143,1
3,0
17.5,1
1.33333,0
1.85714,1
2.66667,0
3.16667,1
0.818182,0
3.66667,1
1.2,0
2.1,0
3.5,1
1.33333,0
9.5,1
2.33333,1
2,0
16.5,1
1.6,0
2.2,0
4.8,1
1.22222,0
3.8,1
2.83333,1
1.6,0
0.8,0
12,1
4,0
3.5,1
5,0
2.55556,1
2.14286,0
5,1
4.6,1
1.875,0
3,0
4,1
2.33333,0
3.5,1
2.71429,0
3.66667,1
4.16667,1
1.14286,0
1.5,1
1.2,0
0.571429,0
9.66667,1
0.916667,1
1.54545,0
0.888889,0
4.75,1
1.2,0
4.5,1
0.8,0
11.5,1
5,1
1.375,0
0.4,0
12,1
13,1
1,0
1.42857,0
5.66667,1
3,1
1,0
1,0
10,1
1.44444,0
7,1
1.5,0
2.75,1
2.5,0
4.66667,1
3,0
2,1
6,1
1.5,0
6,1
0.5,0
2.25,1
1.14286,0
3.75,0
7.66667,1
16,1
3,0
2.66667,1
4.42857,0
12,1
1.33333,0
17,1
1.1,0
2.4,1
5,0
3.75,1
1.66667,0
1.11111,0
3.6,1
6.5,1
2.5,0
1.125,0
4.2,1
14,1
1,0
8,1
2,0
6.5,0
5,1
4,1
3,0
4.5,1
2,0
1.71429,0
3.125,1
1.42857,0
4.5,1
1.33333,0
18,1
8.33333,1
0.833333,0
0.7,0
8,1
2.2,0
5,1
8.5,1
1.16667,0
2.83333,1
1.71429,0
2,0
3.83333,1
4,1
1.66667,0
2,0
3.5,1
4,0
10,1
1,0
3.25,1
5.5,1
1.11111,0
2,1
4,0
3.8,1
1.45455,0
3,1
2,0
1.5,1
3.83333,0
0.833333,0
3.5,1
4.83333,1
1.08333,0
1.5,0
3.25,1
7,1
1.33333,0
3.2,1
1.5,0
2.09091,0
2.85714,1
1.28571,0
2.4,1
0.666667,0
6.33333,1
7.5,1
0.894737,0
1.5,0
3.5,1
8,1
1.7,0
5.25,1
1.625,0
2,1
2.33333,0
5,0
1.08333,1
5,1
1,0
1.5,1
0.5,0
10,1
1,0
1.83333,0
6,1
2,0
7,1
9,1
0.6,0
23,1
1.8,0
1.16667,0
5.33333,1
1,0
3.5,1
4,1
3.33333,0
5.66667,1
2,0
1.66667,0
4.75,1
6.66667,1
2.16667,0
0,0
8,1
4,1
3,0
6,0
2.5,1
14,1
1.2,0
1,0
10,1
6.5,1
1.35714,0
1.25,0
3.5,1
3.25,0
2,1
0.5,0
7,1
14,1
1.14286,0
20,1
0.5,0
11,0
3.2,1
1.5,0
3.33333,1
2.66667,1
3.33333,0
3,0
12,1
3.66667,1
2,0
2.4,1
3,0
1,0
3.5,1
3,1
0.8,0
1.875,0
4.2,1
5.33333,1
0.875,0
2.8,0
6,1
3,1
2,0
1.75,0
4.66667,1
2.66667,1
2.14286,0
3.4,0
4.5,1
2.66667,1
3.625,0
1.42857,0
6,1
1.28571,0
4.66667,1
2.2,0
1.5,1
0,0
12,1
4.25,1
0,0
6.75,1
1,0
5.83333,1
1.5,0
14,1
1.66667,0
3.22222,1
2.22222,0
4.85714,1
2.18182,0
2.66667,1
2.18182,0
16,1
1.57143,0
1.83333,1
2.8,0
3.5,1
0,0
3.66667,1
0.75,0
2.5,0
21,1
3.57143,0
1.69231,1
1.71429,0
4.75,1
2.18182,0
4,1
1.2,0
4.33333,1
0.9,0
9,1
2.1,0
3.71429,1
4.75,0
8.5,1
1.125,0
7,1
1.2,0
5.5,1
1.3,0
4.2,1
3.8,1
1,0
1.2,1
7,0
1.5,0
5.6,1
4.8,1
1.44444,0
4,1
0.714286,0
1.66667,0
6.66667,1
3.83333,1
2.16667,0
1.66667,0
1.66667,1
1.42857,1
1.625,0
0.833333,0
2.5,1
6.5,1
0.875,0
0.8,1
0.75,0
2.5,0
5.8,1
1,0
7,1
1.44444,0
4,1
8,1
0.285714,0
2.33333,0
1.625,1
2.71429,0
3.33333,1
11,1
0.8,0
2,0
3,1
1.8,0
11,1
4.33333,1
1.28571,0
8,1
0.8,0
1.66667,0
5,1
6.66667,1
0.375,0
2.33333,0
1.25,1
4.16667,1
1.09091,0
9,1
0.5,0
1.33333,0
1.76923,1
0.727273,0
20.5,1
1.30769,1
2.41667,0
2.09091,0
4,1
13,1
0,0
2.33333,0
3.14286,1
0.384615,0
19,1
12.3333,1
1.09091,0
6.5,1
0.5,0
1.22222,0
8.75,1
7.33333,1
0.666667,0
2.5,0
8,1
1.44444,0
9.66667,1
6,1
1.42857,0
1.85714,1
1.42857,0
2.83333,1
2.14286,0
4.5,1
0.9,0
2.5,1
2.83333,0
3,0
3,1
6.2,1
1.8,0
4.5,1
2.2,0
2.57143,0
1.88889,1
3,1
2.25,0
2.5,1
2.5,0
4,1
2.5,0
1.14286,0
10.5,1
1.66667,1
1.75,0
3,1
2.16667,0
3.66667,1
2,0
7,0
1.9,1
3,1
0.5,0
9,1
0.2,0
1.6,0
5,1
2.85714,1
0.583333,0
0.25,0
10,1
23,1
0.3,0
11,1
1.6,0
2,0
6.33333,1
7,1
8,0
14,1
0.666667,0
9.25,1
0.583333,0
5.5,0
1.76923,1
5.5,0
2.75,1
10,1
0.75,0
12,1
1.71429,0
5.5,1
1.8,0
2.09091,1
1.5,0
1.66667,0
1.9,1
2.85714,1
4.33333,0
5,1
3.25,0
7.5,1
3.75,0
13,1
1,0
5,1
0.75,0
1.16667,0
8,1
2.25,0
3.6,1
1.11111,0
5.25,1
1.9,0
2.44444,1
2.83333,0
2.66667,1
3,1
0,0
0.666667,0
15,1
3.75,1
3.25,0
1.22222,0
2.28571,1
1.25,0
7.33333,1
2.11111,1
1.875,0
2,0
1,1
2,0
2.66667,1
25,1
0.444444,0
2.83333,1
0.583333,0
0.888889,0
3.75,1
5.75,1
0.666667,0
1.71429,0
5.5,1
1.2,0
5.5,1
3.4,1
1.125,0
1.57143,0
1.57143,1
1.25,0
9,1
1.875,0
1.3,1
1.4,0
4.8,1
12,1
0.666667,0
2,1
2.375,0
2,0
1.25,1
4.5,1
0.666667,0
1,0
1.66667,1
4.25,1
6,0
3.83333,1
3,0
0.166667,0
17,1
16,1
2.4,0
1.42857,0
19,1
3.33333,1
1.66667,0
10,1
2,0
1.1,0
6.5,1
3.57143,0
3.22222,1
5,1
0.285714,0
6.2,0
1.77778,1
3.25,1
1.42857,0
2.45455,1
3,0
5.75,0
3.8,1
3.66667,0
1.14286,1
2.33333,1
1.4,0
6.33333,1
0.625,0
7,1
1.125,0
3.4,1
3.25,0
2.2,1
1.125,0
1.22222,0
5,1
1.07692,0
4.875,1
2.75,0
2.75,1
9.33333,1
1,0
3,1
2.66667,0
3,0
12,1
0.444444,0
4.75,1
4,1
3,0
0.4,0
5,1
3.25,1
1.44444,0
3.5,0
2,1
5.66667,1
1.75,0
4,1
1.375,0
10.5,1
2,0
2.5,1
4.25,0
1.5,0
13,1
0,0
9,1
5,1
1.85714,0
1.84615,1
1.6,0
0.636364,0
11.5,1
4,1
2,0
25,1
0.416667,0
3.1,0
1.35714,1
5,1
1.75,0
11.5,1
0.363636,0
1.64286,0
1.41667,1
3,0
3.5,1
0.5,0
13,1
19,1
0.833333,0
2,0
2.83333,1
1.42857,0
3.4,1
4.4,0
4.2,1
2.27273,1
2.4,0
4,1
3,0
1.83333,0
2.16667,1
5.33333,1
2.4,0
3,1
1.14286,0
7,1
0.666667,0
6.25,1
1.6,0
1,1
3.66667,0
6.75,1
1.57143,0
5.66667,1
0.857143,0
2.2,0
2.6,1
5.5,1
1.625,0
10,1
2,0
2.6,1
1,0
2.2,0
2.625,1
0.625,0
5.75,1
5,1
1.83333,0
2.2,0
7,1
2.5,1
2.42857,0
3.16667,1
2.85714,0
1.63636,1
2.66667,0
1,1
0.666667,0
2.28571,1
3.42857,0
1.375,0
1.16667,1
4,1
3,0
2.4,0
2.75,1
1.85714,0
6,1
3.625,0
1.66667,1
7,1
1.09091,0
4,1
3.2,0
4,1
1.44444,0
18,1
0,0
2,1
1,0
8.5,1
1.44444,0
4,0
1,1
2.25,0
4.28571,1
0.6,0
3.66667,1
1.83333,0
5.33333,1
1.875,1
1.57143,0
5.75,1
1,0
6.33333,1
0.625,0
1,0
4.5,1
5.66667,1
1.6,0
2.4,0
3.75,1
0.666667,0
6.33333,1
0.636364,0
3.57143,1
3.33333,1
2.28571,0
0.888889,0
6,1
1.25,0
13,1
3.33333,1
1,0
3.4,0
3.8,1
0.8,0
21,1
7,1
1.25,0
2.88889,0
2.14286,1
3.28571,0
1.7,1
4.33333,1
1,0
1.28571,0
6,1
20,1
0.625,0
2.71429,0
2.75,1
0.666667,0
1.5,1
7,1
2.5,0
2.85714,0
4.57143,1
1.85714,0
3.57143,1
0,0
2,1
4.5,1
0.857143,0
20,1
2.2,0
3.28571,1
2.11111,0
21,1
1.5,0
3.83333,1
2.8,0
3,1
4,0
8,1
1,0
1.375,0
4.5,1
2.57143,0
3.11111,1
1.77778,0
3.4,1
7.33333,1
1.66667,0
0.555556,0
4.25,1
2.88889,1
3.2,0
5.66667,1
0.888889,0
1.875,0
4.4,1
2,0
3.75,1
1,0
2,1
2.11111,1
1.5,0
2,0
9,1
1.11111,0
2.75,1
1.5,0
8.33333,1
2,0
11,1
0.6,0
9,1
2.2,0
18,1
3,1
2,0
2.85714,0
4.75,1
36,1
1.28571,0
3.71429,1
1,0
1.25,0
12,1
3.14286,1
2.28571,0
2.33333,1
1.33333,0
3,1
2.8,0
2.42857,1
4,0
1.2,0
6.5,1
2.07143,0
2.58333,1
2.09091,1
2.4,0
0.666667,0
13,1
21,1
0.444444,0
19,1
2.4,0
2,0
3,1
1.25,1
1.33333,0
5.25,1
2.75,0
1.83333,0
6,1
1.2,0
5.5,1
2,1
1.3,0
2,0
5,1
0.333333,0
4.5,1
1.25,0
8.5,1
0.125,0
19,1
2.3,0
5.4,1
5.66667,0
2.125,1
10,1
3,0
2,0
2.75,1
1,0
23,1
3.57143,0
2.18182,1
6.5,1
4.33333,0
0.5,0
12,1
2.33333,1
6.5,0
3.75,0
1,1
2,0
4.6,1
1.66667,0
1.66667,1
13,1
0.8,0
1.66667,1
4,0
12,1
1.6,0
2.33333,1
0.75,0
8,1
2.16667,0
5,1
0.625,0
2.14286,1
2.5,0
1.75,1
3.83333,0
1.125,0
4.75,1
3.75,1
4,0
3,1
0.666667,0
1.8,1
2.8,0
8,1
0.625,0
4,1
5.5,0
14,1
0.4,0
17,1
0.8,0
1.66667,0
4.5,1
1.44444,0
6.25,1
1.41667,1
14.5,0
2,1
0.9,0
16,1
0.6,0
0.666667,0
3.33333,1
14,1
0.571429,0
8.5,1
1.4,0
16,1
1.25,0
1.83333,0
2.5,1
0.642857,1
1.81818,0
0.916667,0
3.11111,1
3.25,1
2.66667,0
1.35714,0
9.66667,1
3.4,0
2.33333,1
1.5,0
5.5,1
1.125,0
4.33333,1
1.375,0
4,1
2.28571,0
5.5,1
1.42857,0
4.4,1
9,1
0.4,0
5.16667,1
2.7,0
4.75,1
2.16667,0
1.57143,0
16,1
3,1
1.28571,0
15,1
1.25,0
1.5,0
6.4,1
19,1
2,0
1.5,0
2.75,1
5.5,1
2,0
1.85714,0
5,1
0.444444,0
4.5,1
22,1
0,0
0.666667,0
7,1
2.5,1
1.4,0
5,1
1.5,0
7.66667,1
0.555556,0
1.8,0
3.8,1
1,0
5,1
0.8,0
17,1
3.75,1
2,0
8,1
0.5,0
3,0
3.11111,1
4,1
1.6,0
2.66667,1
1,0
1.125,0
4,1
1.14286,1
3.25,0
2.2,0
3.66667,1
2,0
4.25,1
1.75,0
5.5,1
1.22222,0
5.8,1
2.5,0
7.5,1
1.25,0
4,1
0.714286,0
2.75,1
14,1
2,0
2.3,1
2.46154,0
1.5,0
5.5,1
1.1,1
1.54545,0
0.5,0
14,1
4,1
2,0
4.33333,1
0.777778,0
5.5,1
2,0
4.57143,1
1.63636,0
1,1
1.25,0
17,1
2,0
2,1
2.375,0
6,1
1,0
4,1
3,0
3.14286,1
2.625,0
0.833333,0
15,1
3,1
0.384615,0
6,1
2,0
2,0
3.75,1
2,0
9,1
1,1
7,0
6,1
1,0
1.66667,0
2.75,1
1,0
18,1
6,1
2.25,0
22,1
0.857143,0
14,1
0.2,0
3.66667,1
1.125,0
6,1
3,0
5.6,1
4.85714,0
5.33333,1
1,0
14,1
1.6,0
2.5,1
2.33333,0
2.66667,0
5.75,1
1.33333,0
7.33333,1
1.42857,1
2.14286,0
1.57143,1
2.6,0
0.5,0
14,1
1.72727,1
6,0
0.428571,0
9,1
4,1
1,0
5.66667,1
0.8,0
0.5,0
5.5,1
5.66667,1
0,0
1.8,0
7.66667,1
1.5,1
0.222222,0
2,1
4,0
2.5,0
4.75,1
2.25,0
8,1
2.83333,0
5.2,1
1,0
6,1
5.25,1
1.33333,0
0.5,0
2.66667,1
17,1
0.5,0
4.16667,1
2.16667,0
1.6,0
4.66667,1
3.25,1
2.625,0
11,1
0.875,0
3.4,1
0.888889,0
1.66667,0
5.5,1
0.583333,0
7.5,1
2.375,1
3.42857,0
2.5,1
5.5,0
3.1,0
3.5,1
1.33333,0
17,1
1.2,1
1.83333,0
1.71429,0
3,1
1.33333,0
13,1
2.11111,0
5.2,1
1.71429,0
3.4,1
3,1
1.5,0
10,1
2,0
4.25,1
2.57143,0
4.75,1
1,0
1.28571,0
16,1
2,0
16,1
13,1
0.8,0
3,0
3,1
1.2,0
8.5,1
1.63636,0
3.66667,1
3.5,0
3.66667,1
0.857143,0
15,1
5.2,0
1.54545,1
4.6,1
0.909091,0
0.3,0
9,1
8,1
3,0
0.363636,0
5.5,1
0.4,0
11.5,1
1.14286,0
2,1
1.66667,0
3.4,1
3.6,0
3.6,1
1.5,0
3.6,1
3.25,0
3.66667,1
7.5,1
0.8,0
2.4,1
1.4,0
23,1
1.5,0
1.66667,0
2.5,1
15,1
0.5,0
3.8,1
0.714286,0
2,0
3,1
0.5,0
7.5,1
1.66667,1
7,0
0.25,0
5,1
11,1
0.333333,0
0.166667,0
14,1
2.42857,0
5.66667,1
2.88889,0
5.5,1
2.77778,1
1.875,0
1.75,0
4.66667,1
14,1
0.666667,0
6,1
0.8,0
0.571429,0
9,1
4.8,1
3.6,0
5,1
3.66667,0
5.6,1
1,0
1.66667,0
3.8,1
9,1
1.6,0
4,1
1,0
8.5,1
1.75,0
1.5,0
2.83333,1
0.428571,0
11,1
9,0
2.33333,1
1.625,0
4.5,1
5.33333,1
0.571429,0
5.33333,1
0.428571,0
1.25,0
3.4,1
5.5,1
0.75,0
3.75,1
1.41667,0
0.666667,0
24,1
5,1
1.75,0
7,1
1,0
4.5,1
1.66667,0
0.875,0
1,1
2.27273,0
8.25,1
4.5,0
17,1
2.875,0
1.41667,1
1.4,0
2.5,1
0,0
5.66667,1
0.866667,0
5.4,1
6,1
0.75,0
0.8,0
4,1
3.5,1
1.75,0
0.666667,0
1.5,1
13,1
0.75,0
3.5,0
3.33333,1
22,1
0.4,0
4,1
1.66667,0
3,1
0.833333,0
0.142857,0
9,1
1.16667,0
19,1
0.571429,0
25,1
1.33333,0
5.25,1
3.25,1
1.85714,0
2.66667,1
1,0
5,0
8.5,1
3.5,1
1.66667,0
4.66667,1
1.4,0
7,0
1.66667,1
2.66667,1
3,0
4,0
2.22222,1
6.25,1
1.5,0
2.11111,0
4.75,1
13,1
0.333333,0
1.5,0
3.4,1
0.692308,0
5.33333,1
13,1
0.5,0
3.5,1
1.22222,0
4.2,1
2.5,0
1.5,0
5,1
2,1
1.375,0
5.5,1
1.88889,0
5,1
1.33333,0
15,1
0.75,0
2.66667,0
2.1,1
2.6,1
2,0
5,1
1,0
2.33333,1
2.75,0
2.33333,1
2.5,0
1.75,0
2.3,1
2.77778,0
1.41667,1
5.25,1
3.16667,0
1.75,0
1.83333,1
0.2,0
10,1
13,1
1,0
3.375,0
3.11111,1
1.14286,1
2.22222,0
1,0
1,1
7,1
1.2,0
0.777778,0
6.5,1
1.88889,0
10.5,1
6,1
0.75,0
1,0
5,1
2.5,1
3,0
1.85714,0
2.42857,1
1.75,0
1.2,1
19,0
2.42857,1
1.4,0
17,1
0.8,0
4.2,1
1.66667,0
5.8,1
6,1
0.8,0
2.8,0
4,1
4.2,1
0.818182,0
2.2,0
5.2,1
0.857143,0
16,1
2,0
5.5,1
4,1
5.66667,0
6,1
0.6,0
1.13333,0
8,1
2,1
4,0
1.25,0
4.33333,1
20,1
0.428571,0
11,1
0.8,0
1,0
9,1
2.375,0
2.5,1
18,1
1.14286,0
2.5,1
3.5,0
4,1
0.5,0
1.66667,0
2.8,1
2.33333,1
1.57143,0
13,1
0.666667,0
3,1
0.5,0
1.83333,0
5.25,1
10,1
1.75,0
1.7,1
2.6,0
16,1
2.5,0
5.5,1
0.75,0
1.5,0
6.5,1
6.5,0
5.66667,1
23,1
0.363636,0
1.2,0
20,1
2,1
3.6,0
1.33333,0
10,1
2.5,0
2.5,1
15,1
1.125,0
0.571429,0
6.33333,1
1,0
8.5,1
3.875,1
1.09091,0
15,1
1.8,0
6,1
0.4,0
2.5,1
1,0
3,1
2,0
1.42857,0
3.8,1
2.45455,1
5.14286,0
3,1
1.42857,0
5.5,1
1.2,0
3.33333,0
2.2,1
5,1
0.833333,0
5.66667,1
1.14286,0
1.875,0
3.75,1
0.8,0
8.5,1
12,1
0.3,0
3.25,0
2.75,1
0.555556,0
2.25,1
1.5,1
2.16667,0
6.5,1
0.545455,0
